Text,classes
"কত বড় সাহস বেয়াদবদের, শিক্ষকদের নেইম প্লেট উপড়ে ফেলে দিছে। কত আন্দোলন দেখছি চুয়েটে, কাউকে কখনো শিক্ষকদের সাথে এমন আচরন করতে দেখি নাই। যারা জড়িত সবগুলোকে অন্তত ১ বছরের জন্য বহিষ্কার করা উচিত।",NoAG
কিন্তু স্যার দিনটা তো এমনিই স্মরণীয় আজকে যে আপনার সাথে আমাদের শেষ ল্যাব ছিলো।,NoAG
"এক টুকরা খাবার অপচয় করার আগে একশো বার ভেবে দেখবেন। কারণ, এই পৃথিবীতে হাজারো মানুষ আছে যারা আপনার মতো ভাগ্য নিয়ে জন্মায় নি।",NoAG
এগুলা ভিডিও করে পিক তুলে আমরা সবাই যদি ভার্চুয়ালে স্যাড রিয়েক্ট দিয়ে কমেন্টবক্সে সমবেদনা জানাই তাহলে এই অসহায় দের পাশে দাড়াবে কে?,NoAG
"বাঙালিরা বাংলা বলতে লজ্জা করে, আর একজন জাপানী ছেলে রবীন্দ্র সংঙ্গীত গাইছে মনের আনন্দে।",NoAG
"আমি তিন বছর তোমাদের পাশে চট্টগ্রাম কারাগারে ছিলাম, একবার আমাকে পায়ে বেড়ি পরিয়ে একটা টয়লটযুক্ত ছোট্ট সেলে দুই মাস বেঁধে রেখেছিল।",NoAG
"যখন চক্রান্তের বেড়াজালে লালখানে আমরা অবরুদ্ধ হলাম এবং অবশেষে বের হয়ে ২৪ ঘণ্টার মাথায় বন্দী হলাম, তোমরা কেউ আসলেনা গাড়ি বহর করে মজলুমের পাশে দাঁড়াতে।",NoAG
আর এই নৌপথে বছরের পর বছর জাহাজ ভাসিয়ে চলা নাবিকদের প্রাণ হারাতে হতো স্কার্ভি নামক এক রহস্যময় রোগের কারণে। স্কার্ভি নিয়ে বিজ্ঞানীদের আগ্রহের অন্ত ছিল না।,NoAG
"এই পরীক্ষার পর তিনি বেশ সুস্থ দেহে চলাফেরা করে প্রমাণ করেছিলেন, পীতজ্বর সংক্রামক নয়। কিন্তু দুর্ভাগ্যজনকভাবে, তিনি ভুল আবিষ্কার করেছিলেন।",NoAG
স্কুইল নামক এক ঔষধি গাছের বিভিন্ন উপাদানের সাথে লাইসার্জিক এসিড মিশিয়ে তিনি দুর্ঘটনাবশত এই মাদকটি আবিষ্কার করেছিলেন।,NoAG
প্যানজার ট্যাংকের বহর পৌঁছে গেছে পশ্চিম ইউরোপের প্রায় সব দেশেই। প্রচণ্ড আক্রমণে একের পর এক দেশ অসহায় আত্মসমর্পণ করছে।,NoAG
"ইউরোপজুড়ে ছড়িয়ে থাকা নাৎসি কন্সেন্ট্রেশন ক্যাম্প থেকে টাকা, পাসপোর্ট, দলিল জালিয়াতের অভিযোগে গ্রেফতার ইহুদিদের খুঁজে বের করেন।",NoAG
অর্ধমৃত বন্দীরা তিনবেলা পুষ্টিকর খাবার পেয়ে এবং বন্দুকের নলের ভয়েই কাজ শুরু করে।,NoAG
ফলে অতিরিক্ত অর্থধারীই ভোগ করতে পারবে। অর্থনীতিতে মুদ্রাস্ফীতি দেখা দিবে। একপর্যায়ে সেখান থেকেই দুর্ভিক্ষ শুরু হতে পারে।,NoAG
